node,name
prot18347,SDHAF3
prot18348,STK36
prot18349,PLSCR4
prot18350,SMCO4
prot18351,CYTL1
prot18352,TPSG1
prot18353,CDC42SE2
prot18354,DROSHA
prot18355,UBQLN4
prot18356,INPP5E
prot18357,CDC42SE1
prot18358,TMPRSS4
prot18359,SNX15
prot18360,CNNM1
prot18361,HEBP1
prot18362,RAB6B
prot18363,APOBEC3C
prot18364,DUSP22
prot18365,VPS45
prot18366,PNO1
prot18367,MRPL17
prot18368,NDUFA4L2
prot18369,PHPT1
prot18370,SERINC1
prot18371,TMEM167B
prot18372,INIP
prot18373,ARHGAP35
prot18374,FAM114A2
prot18375,PLSCR3
prot18376,PLSCR2
prot18377,AGPAT4
prot18378,AGPAT3
prot18379,HELLS
prot18380,C1GALT1
prot18381,LTBP3
prot18382,GLRX2
prot18383,RASSF1
prot18384,SPANXB1
prot18385,SPANXA2
prot18386,RGS18
prot18387,CREBZF
prot18388,ADARB2
prot18389,KCNH7
prot18390,TOPORS
prot18391,KCNIP2
prot18392,THSD1
prot18393,RPRM
prot18394,GPR173
prot18395,GPR27
prot18396,TNFRSF19
prot18397,TOMM22
prot18398,GKN1
prot18399,MBIP
prot18400,CYSLTR2
prot18401,SLC7A10
prot18402,CHST7
prot18403,CA10
prot18404,LANCL2
prot18405,KIF15
prot18406,RAD18
prot18407,TM7SF3
prot18408,SEMA3G
prot18409,SLC22A11
prot18410,FGF21
prot18411,KCND1
prot18412,CTNNBIP1
prot18413,KRT84
prot18414,KRT82
prot18415,HOMER2
prot18416,SALL1
prot18417,HOMER3
prot18418,ST6GALNAC1
prot18419,ZNF275
prot18420,SLC6A13
prot18421,RXFP3
prot18422,FARSB
prot18423,CISH
prot18424,IARS2
prot18425,C1orf112
prot18426,FAM207A
prot18427,IGSF5
prot18428,BRWD1
prot18429,SAMSN1
prot18430,ZNF355P
prot18431,KLC4
prot18432,C19orf12
prot18433,SNTG1
prot18434,CENPM
prot18435,RRP7BP
prot18436,PNPLA3
prot18437,TREX1
prot18438,DIAPH3
prot18439,NRBP2
prot18440,BMP2K
prot18441,STARD5
prot18442,EMILIN3
prot18443,ATG3
prot18444,TENM2
prot18445,LRRC4B
prot18446,PKDREJ
prot18447,SIRT3
prot18448,ATP8A2
prot18449,PDS5B
prot18450,INKA2
prot18451,SMC4
prot18452,MAN2C1
prot18453,SACM1L
prot18454,DEPP1
prot18455,OLA1
prot18456,CUTC
prot18457,SLC35D1
prot18458,SEMA4G
prot18459,GJB4
prot18460,CATSPERZ
prot18461,CBLN4
prot18462,ZFP64
prot18463,ECHDC1
prot18464,RNF146
prot18465,FAM217B
prot18466,RBM12
prot18467,ANKEF1
prot18468,TBC1D22B
prot18469,MDN1
prot18470,LYRM2
prot18471,FOXD4L1
prot18472,GINM1
prot18473,ZFP57
prot18474,ZBTB40
prot18475,ACSS1
prot18476,C20orf141
prot18477,SERTAD4
prot18478,ZCCHC3
prot18479,C20orf96
prot18480,PIGV
prot18481,ZDHHC18
prot18482,CCM2L
prot18483,PDRG1
prot18484,TMEM14B
prot18485,DECR2
prot18486,ABHD10
prot18487,TCP11L1
prot18488,PLCXD1
prot18489,MBNL3
prot18490,STAU2
prot18491,SHFL
prot18492,DDX28
prot18493,SLC39A9
prot18494,TMEM106B
prot18495,LMBRD1
prot18496,ACER3
prot18497,BLOC1S4
prot18498,TRMT13
prot18499,LIN7C
prot18500,AGPAT5
prot18501,TXLNG
prot18502,SPATS2L
prot18503,UFSP2
prot18504,ABCF3
prot18505,CYRIB
prot18506,TMEM74B
prot18507,AP5S1
prot18508,ABCB8
prot18509,OTULINL
prot18510,DDX19A
prot18511,SPTLC3
prot18512,GIMAP4
prot18513,TDP1
prot18514,POT1
prot18515,TBC1D23
prot18516,ACOXL
prot18517,DCAF13
prot18518,TMEM140
prot18519,OLAH
prot18520,TMEM100
prot18521,IMP3
prot18522,NUDT15
prot18523,PRR34
prot18524,MRGBP
prot18525,RNF19A
prot18526,TMEM39A
prot18527,TYW1
prot18528,EXOC1
prot18529,ZNF701
prot18530,PCMTD2
prot18531,INTS9
prot18532,NDFIP2
prot18533,TMEM30A
prot18534,UQCC1
prot18535,SEPTIN11
prot18536,TMEM184C
prot18537,SLC38A7
prot18538,MED17
prot18539,SETD4
prot18540,PARVA
prot18541,CCDC87
prot18542,USP40
prot18543,PANK4
prot18544,FBXO28
prot18545,ETNK2
prot18546,TBC1D13
prot18547,EXD2
prot18548,DNAJC11
prot18549,INTS7
prot18550,TMLHE
prot18551,FANCI
prot18552,ATAD3A
prot18553,ARL8B
prot18554,FGFR1OP2
prot18555,FAM86C1P
prot18556,CCDC198
prot18557,EVA1B
prot18558,PRMT7
prot18559,DNAJC17
prot18560,INTS13
prot18561,RIC8B
prot18562,GNL3L
prot18563,DDX18
prot18564,ASF1B
prot18565,DZANK1
prot18566,FAIM
prot18567,KLHL11
prot18568,INTS10
prot18569,DNAAF2
prot18570,TBCCD1
prot18571,MRPS18A
prot18572,PNPO
prot18573,ARMC1
prot18574,POLR3E
prot18575,SDAD1
prot18576,TMEM38B
prot18577,C19orf73
prot18578,MTPAP
prot18579,AIG1
prot18580,THAP1
prot18581,RLIM
prot18582,HAUS2
prot18583,NLE1
prot18584,KBTBD4
prot18585,NECAP2
prot18586,ZNF358
prot18587,POLR3B
prot18588,RBM28
prot18589,ANO10
prot18590,FANCL
prot18591,PLEKHJ1
prot18592,RBM22
prot18593,BSDC1
prot18594,GPATCH2
prot18595,DMAC2
prot18596,WDR70
prot18597,TMEM51
prot18598,MED9
prot18599,RBFOX1
prot18600,ARGLU1
prot18601,IFT57
prot18602,TMEM45A
prot18603,TMEM248
prot18604,BEX4
prot18605,SLC52A1
prot18606,RNF216
prot18607,TMEM242
prot18608,SPATA6
prot18609,SLTM
prot18610,ZNHIT6
prot18611,ASNSD1
prot18612,SMOX
prot18613,CUEDC1
prot18614,FKBP14
prot18615,FBXO34
prot18616,GPATCH2L
prot18617,PAG1
prot18618,C14orf119
prot18619,MCUB
prot18620,PIH1D1
prot18621,PARPBP
prot18622,FAM118A
prot18623,RMND1
prot18624,ZNF446
prot18625,PAK1IP1
prot18626,HIF1AN
prot18627,AURKAIP1
prot18628,OXSM
prot18629,GID8
prot18630,MRPL22
prot18631,CZIB
prot18632,BABAM1
prot18633,HCFC1R1
prot18634,CLN6
prot18635,NMRK1
prot18636,C2orf42
prot18637,PLAAT2
prot18638,ASB6
prot18639,THG1L
prot18640,HPF1
prot18641,IRAK4
prot18642,UCKL1
prot18643,GEMIN8
prot18644,TMEM160
prot18645,TXNL4B
prot18646,NLRP2
prot18647,C1orf109
prot18648,FAM120C
prot18649,TRNAU1AP
prot18650,COMMD8
prot18651,DDIT4
prot18652,NDUFB11
prot18653,SDHAF2
prot18654,MRPL16
prot18655,NHP2
prot18656,OSER1
prot18657,DNAJC28
prot18658,ABITRAM
prot18659,OCIAD1
prot18660,SOHLH2
prot18661,ADPRS
prot18662,MARCHF5
prot18663,RHBDL2
prot18664,HYPK
prot18665,RAB20
prot18666,LYAR
prot18667,TMEM161A
prot18668,BPNT2
prot18669,CHCHD3
prot18670,ZSCAN32
prot18671,MED29
prot18672,DUS2
prot18673,CMTM6
prot18674,ERVK13-1
prot18675,TMEM260
prot18676,WBP1L
prot18677,SYBU
prot18678,SIRT5
prot18679,MKS1
prot18680,ELOVL2
prot18681,GFOD1
prot18682,MIOS
prot18683,MTMR10
prot18684,SMPD4
prot18685,CWC25
prot18686,TEX10
prot18687,DCAF16
prot18688,ZDHHC7
prot18689,CNTLN
prot18690,THUMPD1
prot18691,P4HTM
prot18692,PPP1R14D
prot18693,TOR4A
prot18694,TRMT1
prot18695,RNF186
prot18696,MS4A12
prot18697,PGPEP1
prot18698,PAQR5
prot18699,FBXL12
prot18700,ARHGEF38
prot18701,SIDT1
prot18702,MCM9
prot18703,GDAP2
prot18704,GIN1
prot18705,NDE1
prot18706,ANKRD10
prot18707,BABAM2
prot18708,ING3
prot18709,QPCTL
prot18710,KLHL28
prot18711,ZNF586
prot18712,ARL15
prot18713,KCTD5
prot18714,CDKN2AIP
prot18715,DNAJB12
prot18716,ALKBH4
prot18717,NSMCE4A
prot18718,SAGE1
prot18719,DDX43
prot18720,GAR1
prot18721,STAB1
prot18722,CLEC5A
prot18723,SLC39A1
prot18724,PPP4R2
prot18725,GALNT8
prot18726,BTG4
prot18727,DPP3
prot18728,CLDND1
prot18729,ASIC5
prot18730,BARHL2
prot18731,SCN3A
prot18732,CACNA2D2
prot18733,OBP2A
prot18734,STK32B
prot18735,SMPD3
prot18736,AATF
prot18737,SLC2A8
prot18738,TUBA8
prot18739,SCN3B
prot18740,ETAA1
prot18741,VNN3
prot18742,SPANXC
prot18743,SLC5A4
prot18744,DDX56
prot18745,B3GNT2
prot18746,SNTG2
prot18747,SPHK1
prot18748,GOLGA6A
prot18749,MTMR4
prot18750,TERF2IP
prot18751,SLCO1C1
prot18752,ABI2
prot18753,DNAH9
prot18754,HOXC10
prot18755,DACT1
prot18756,FAM53C
prot18757,FAM13B
prot18758,BCLAF1
prot18759,ZDHHC3
prot18760,ANAPC11
prot18761,KCNK4
prot18762,UTP6
prot18763,PSD3
prot18764,COA4
prot18765,DLL3
prot18766,TAB2
prot18767,TLR7
prot18768,MRPL39
prot18769,EURL
prot18770,MAP3K20
prot18771,FKBP11
prot18772,CYP39A1
prot18773,TMOD3
prot18774,GPR83
prot18775,BET1L
prot18776,RASL12
prot18777,DONSON
prot18778,ELOVL5
prot18779,C21orf62
prot18780,MIS18A
prot18781,HAO2
prot18782,CELSR1
prot18783,CELSR3
prot18784,FAT2
prot18785,RDH8
prot18786,NKIRAS2
prot18787,NKIRAS1
prot18788,WSB2
prot18789,PLEK2
prot18790,ZNF226
prot18791,UGGT2
prot18792,UGGT1
prot18793,CDK12
prot18794,RRN3
prot18795,TAS2R16
prot18796,TAS2R14
prot18797,TAS2R13
prot18798,TAS2R10
prot18799,TAS2R9
prot18800,TAS2R8
prot18801,TAS2R7
prot18802,TAS2R5
prot18803,TAS2R4
prot18804,TAS2R3
prot18805,TAS2R1
prot18806,RBAK
prot18807,CALY
prot18808,IL20
prot18809,PLK2
prot18810,FASTKD2
prot18811,TVP23B
prot18812,SLC25A37
prot18813,GTSE1
prot18814,SIGLEC8
prot18815,TECR
prot18816,ERAP1
prot18817,UBAP1
prot18818,PLA2G3
prot18819,ACTR10
prot18820,IDI2-AS1
prot18821,PSENEN
prot18822,USE1
prot18823,CISD1
prot18824,GGA3
prot18825,PODXL2
prot18826,FMN2
prot18827,C9orf78
prot18828,RTEL1
prot18829,STMN3
prot18830,PRR13
prot18831,NLGN3
prot18832,CLIC5
prot18833,FAM120A
prot18834,MOCS1
prot18835,TREM2
prot18836,GDE1
prot18837,EHF
prot18838,WWOX
prot18839,SMARCAL1
prot18840,GPRC5D
prot18841,GLTP
prot18842,AHSP
prot18843,SPG21
prot18844,MRPL35
prot18845,PLAC8
prot18846,NINJ2
prot18847,GPRC5B
prot18848,PTTG3P
prot18849,PTTG2
prot18850,IL37
prot18851,IL36B
prot18852,IL36G
prot18853,KCNIP1
prot18854,GRHL1
prot18855,TFCP2L1
prot18856,UBP1
prot18857,IGF2BP1
prot18858,DTL
prot18859,SACS
prot18860,EIF2AK3
prot18861,COQ3
prot18862,MTCH1
prot18863,NUDT4
prot18864,ADA2
prot18865,PLA2G2E
prot18866,ZNF224
prot18867,HSPBP1
prot18868,RGL1
prot18869,MAT2B
prot18870,MYOF
prot18871,ITSN2
prot18872,BICRA
prot18873,NOP53
prot18874,PKD2L2
prot18875,IL1RAPL1
prot18876,EHD3
prot18877,EHD2
prot18878,ARHGEF12
prot18879,CNOT2
prot18880,AIPL1
prot18881,OR6C3
prot18882,OR6C2
prot18883,OR5AC2
prot18884,NPAP1
prot18885,C1RL
prot18886,DNAJC27
prot18887,NCKIPSD
prot18888,CD274
prot18889,TRPM5
prot18890,TMOD4
prot18891,TMOD2
prot18892,LRP1B
prot18893,VSX1
prot18894,KLRF1
prot18895,BFAR
prot18896,CALML5
prot18897,OGFR
prot18898,FLRT3
prot18899,FLRT1
prot18900,LMCD1
prot18901,CABP1
prot18902,CRIM1
prot18903,SELENON
prot18904,MSRB1
prot18905,ZIM2
prot18906,KCND2
prot18907,DSPP
prot18908,MPP6
prot18909,FAM30A
prot18910,CHMP5
prot18911,COMMD9
prot18912,CNIH4
prot18913,CWC15
prot18914,MRPL15
prot18915,THYN1
prot18916,CRIPT
prot18917,CCDC59
prot18918,NDUFAF4
prot18919,HACD3
prot18920,JKAMP
prot18921,MED11
prot18922,CCDC167
prot18923,KLK14
prot18924,EMC3
prot18925,NDUFA13
prot18926,PDP1
prot18927,MRPL36
prot18928,KCMF1
prot18929,ADAM22
prot18930,RAI14
prot18931,FOXJ2
prot18932,FRRS1L
prot18933,VAPA
prot18934,ZKSCAN7
prot18935,MARK1
prot18936,PKD2L1
prot18937,AKAP7
prot18938,IL17C
prot18939,MACROH2A2
prot18940,MRPL27
prot18941,TMEM216
prot18942,MARCHF2
prot18943,TBC1D7
prot18944,RNF181
prot18945,MTRES1
prot18946,GSKIP
prot18947,COX16
prot18948,ORMDL1
prot18949,TMEM14C
prot18950,ZNF581
prot18951,TMEM9
prot18952,TOMM7
prot18953,SENP1
prot18954,CXXC1
prot18955,SH3BP4
prot18956,SLAMF8
prot18957,SEPTIN10
prot18958,IFNK
prot18959,HMG20B
prot18960,SPATA7
prot18961,CACNA1I
prot18962,PIPOX
prot18963,DOK5
prot18964,GMIP
prot18965,GCNT4
prot18966,NTM
prot18967,CLEC1B
prot18968,LUZP4
prot18969,PPP4R1L
prot18970,DLGAP2
prot18971,PRO2829
prot18972,PRO2289
prot18973,ABRACL
prot18974,RBM12B-AS1
prot18975,DHRS4-AS1
prot18976,TAAR3P
prot18977,TAAR2
prot18978,VPS54
prot18979,OR1A1
prot18980,MDFIC
prot18981,POLR1H
prot18982,ACTR3B
prot18983,SAMD15
prot18984,TMEM63C
prot18985,SIRPG
prot18986,PIM2
prot18987,CAMSAP3
prot18988,PHRF1
prot18989,ZBTB4
prot18990,CALCOCO1
prot18991,HCN3
prot18992,CCDC180
prot18993,WHRN
prot18994,BTBD7
prot18995,KIAA1522
prot18996,CEP72
prot18997,PLCE1
prot18998,POGK
prot18999,ZSWIM5
prot19000,COL20A1
prot19001,CCDC88C
prot19002,DNAH2
prot19003,ARHGAP23
prot19004,CNTN3
prot19005,ATP10D
prot19006,NYAP2
prot19007,ZFAT
prot19008,LRFN1
prot19009,STIM2
prot19010,VPS18
prot19011,ZNF492
prot19012,RCC2
prot19013,RELCH
prot19014,DIP2B
prot19015,JCAD
prot19016,MBD5
prot19017,SLAIN2
prot19018,TRMT9B
prot19019,TENM3
prot19020,USP36
prot19021,FNIP2
prot19022,BAHCC1
prot19023,SEMA5B
prot19024,PAK5
prot19025,BCCIP
prot19026,STK26
prot19027,ARMCX1
prot19028,C5AR2
prot19029,HIGD1B
prot19030,COPZ2
prot19031,ABI3
prot19032,PTGFRN
prot19033,CTTNBP2NL
prot19034,CFAP97
prot19035,TMEM181
prot19036,IBTK
prot19037,CHD7
prot19038,HEATR5B
prot19039,FAM135A
prot19040,DNAH1
prot19041,UNC79
prot19042,KIF17
prot19043,ZNFX1
prot19044,CHPF2
prot19045,PCDH10
prot19046,MARCHF4
prot19047,RRBP1
prot19048,STOX2
prot19049,ARHGAP20
prot19050,SIPA1L2
prot19051,ZNF319
prot19052,ANKIB1
prot19053,KLHL14
prot19054,MAP10
prot19055,KLHL8
prot19056,CEP126
prot19057,IFT80
prot19058,USP35
prot19059,CPSF2
prot19060,IGSF9
prot19061,KLHL9
prot19062,LARS1
prot19063,ZNF624
prot19064,PDP2
prot19065,CC2D2A
prot19066,TXNDC16
prot19067,RCOR3
prot19068,MYEF2
prot19069,KLHL42
prot19070,EIF2AK4
prot19071,DISP3
prot19072,WDR35
prot19073,LRP2BP
prot19074,TBC1D14
prot19075,CGN
prot19076,ARHGAP28
prot19077,ADAMTS9
prot19078,RBM27
prot19079,KANSL3
prot19080,KLHL13
prot19081,NYNRIN
prot19082,HECW2
prot19083,STARD9
prot19084,FRMD4A
prot19085,ANKFY1
prot19086,RERE
prot19087,SUCLA2
prot19088,NRXN2
prot19089,WRAP73
prot19090,ANKMY1
prot19091,THEG
prot19092,GMPR2
prot19093,SLC17A7
prot19094,SLC17A6
prot19095,LRIT1
prot19096,PSMC3IP
prot19097,GNG13
prot19098,C11orf21
prot19099,B3GAT1
prot19100,STX18
prot19101,DPM3
prot19102,IMPACT
prot19103,DELEC1
prot19104,LINC00474
prot19105,ZNF219
prot19106,UVRAG
prot19107,THAP10
prot19108,ERVK-18
prot19109,ATXN10
prot19110,MBD2
prot19111,NCDN
prot19112,TFIP11
prot19113,ONECUT1
prot19114,NFKBIL1
prot19115,EPS15L1
prot19116,DNMT3B
prot19117,MYO1A
prot19118,GALP
prot19119,SPRR3
prot19120,HSFX2
prot19121,XCL2
prot19122,ORC3
prot19123,RHCG
prot19124,CLCF1
prot19125,SAE1
prot19126,NLK
prot19127,MAGEC2
prot19128,COPG2
prot19129,RNF7
prot19130,PI4KB
prot19131,MYOT
prot19132,MRC2
prot19133,CRNN
prot19134,RBPJL
prot19135,IL36RN
prot19136,XPR1
prot19137,COMMD3
prot19138,STOML1
prot19139,GNG12
prot19140,HECA
prot19141,ABCD2
prot19142,PPARGC1A
prot19143,HCST
prot19144,RABL2A
prot19145,MTRR
prot19146,UXT
prot19147,ARPP21
prot19148,ASH2L
prot19149,CPNE7
prot19150,P2RX2
prot19151,PEMT
prot19152,OPTC
prot19153,DHCR7
prot19154,MGAT4C
prot19155,CACNG4
prot19156,TRPC4
prot19157,TNFRSF10D
prot19158,HDAC6
prot19159,SPAST
prot19160,DKK3
prot19161,HEY2
prot19162,METTL1
prot19163,KAAG1
prot19164,GULP1
prot19165,VPS29
prot19166,EIF3K
prot19167,EXTL2
prot19168,GRHPR
prot19169,UPB1
prot19170,CTSZ
prot19171,LHX3
prot19172,CKLF
prot19173,RPS6KB2
prot19174,DNAJB9
prot19175,DNAJB11
prot19176,GABBR1
prot19177,RNF14
prot19178,SUCO
prot19179,UBA2
prot19180,DKK4
prot19181,POLK
prot19182,CTNNAL1
prot19183,DKK2
prot19184,GHRL
prot19185,FAM8A1
prot19186,DBF4
prot19187,MORF4L1
prot19188,NXF1
prot19189,SEL1L
prot19190,WNT16
prot19191,B4GALT7
prot19192,PEF1
prot19193,BIN2
prot19194,ZMYM2
prot19195,COPS7A
prot19196,HESX1
prot19197,CTSF
prot19198,DUX4
prot19199,SLC25A10
prot19200,FBLN5
prot19201,KLK11
prot19202,B4GALT6
prot19203,SLC9A2
prot19204,LPAR3
prot19205,CLN8
prot19206,HSPB7
prot19207,APEX2
prot19208,REV1
prot19209,ZNF70
prot19210,ZNF69
prot19211,NKX1-2
prot19212,PPP1R1B
prot19213,AASS
prot19214,CLIP2
prot19215,ZNF212
prot19216,ZNF282
prot19217,UQCR10
prot19218,ZMAT5
prot19219,SEC14L4
prot19220,SEC14L3
prot19221,MTFP1
prot19222,TJP2
prot19223,DNAJB4
prot19224,TRIM10
prot19225,MALT1
prot19226,STK17A
prot19227,CFDP1
prot19228,KL
prot19229,ZNF629
prot19230,DAXX
prot19231,FTSJ1
prot19232,VTI1B
prot19233,GAGE2D
prot19234,MARCO
prot19235,STK39
prot19236,ADD3
prot19237,CACNG5
prot19238,PLEKHB1
prot19239,PRODH2
prot19240,EPHA6
prot19241,DNAJC5B
prot19242,FBXL17
prot19243,-
prot19244,ZBTB47
prot19245,LRWD1
prot19246,RIMBP3
prot19247,CCDC39
prot19248,CNOT8
prot19249,C19orf25
prot19250,DNAH17
prot19251,NIPSNAP3A
prot19252,GASK1A
prot19253,TBC1D29P
prot19254,-
prot19255,CGGBP1
prot19256,IFT172
prot19257,GIMAP2
prot19258,PISD
prot19259,ABCF2
prot19260,MIOX
prot19261,RGS17
prot19262,MTRF1L
prot19263,OR14J1
prot19264,OR5V1
prot19265,OR12D3
prot19266,SLC23A2
prot19267,ZRANB1
prot19268,KCNN3
prot19269,TES
prot19270,PRKAG3
prot19271,PRKAG2
prot19272,TUBGCP4
prot19273,STAP2
prot19274,SERGEF
prot19275,KDM5B
prot19276,CRCT1
prot19277,CHRNA9
prot19278,DMBT1
prot19279,FETUB
prot19280,WARS2
prot19281,CD300A
prot19282,PARP2
prot19283,LIMD1
prot19284,POLL
prot19285,SEC63
prot19286,CACFD1
prot19287,SLC2A6
prot19288,ZC3H7B
prot19289,SUSD2
prot19290,TCF20
prot19291,HMGXB4
prot19292,NDRG3
prot19293,NOL12
prot19294,SEPTIN3
prot19295,APOBEC3B
prot19296,SRRD
prot19297,ARMCX3
prot19298,CDKN2A-DT
prot19299,SWAP70
prot19300,EBF1
prot19301,KLHL3
prot19302,FBXO40
prot19303,MLX
prot19304,SUN2
prot19305,SS18L2
prot19306,RSL24D1
prot19307,LAMTOR3
prot19308,IL36A
prot19309,NDOR1
prot19310,LIMA1
prot19311,AFF4
prot19312,SRP68
prot19313,MLH3
prot19314,ASIC3
prot19315,CNTNAP2
prot19316,MKRN1
prot19317,NPC1L1
prot19318,IL19
prot19319,CHORDC1
prot19320,TBK1
prot19321,CIDEB
prot19322,SEPTIN9
prot19323,UBQLN2
prot19324,NAT8
prot19325,STEAP1
prot19326,TAC3
prot19327,EGFL7
prot19328,NAT8B
prot19329,IL20RA
prot19330,IL17B
prot19331,TRPS1
prot19332,DCDC2
prot19333,PCSK1N
prot19334,PCYOX1
prot19335,IP6K2
prot19336,SLC7A8
prot19337,DDX20
prot19338,SLC23A1
prot19339,ADAMTS1
prot19340,SFMBT1
prot19341,SHPK
prot19342,PGAP2
prot19343,NUFIP1
prot19344,AMACR
prot19345,DDX25
prot19346,FAM153A
prot19347,DPP7
prot19348,GTF2IRD1
prot19349,OPN4
prot19350,POLG2
prot19351,CEMIP2
prot19352,USP25
prot19353,RSPH14
prot19354,CLEC2D
prot19355,SMPX
prot19356,NARF
prot19357,BCAP29
prot19358,TCEAL9
prot19359,CYB5R1
prot19360,BAIAP2L1
prot19361,SAP30BP
prot19362,ZNHIT2
prot19363,PRO1854
prot19364,PRO1716
prot19365,SERTAD1
prot19366,RAPGEFL1
prot19367,MED13
prot19368,LGALS13
prot19369,PFDN2
prot19370,GPN3
prot19371,SLC12A6
prot19372,PUF60
prot19373,ADGRE2
prot19374,NRBP1
prot19375,ENOPH1
prot19376,FEZ2
prot19377,EVL
prot19378,NDUFA12
prot19379,EIF2B4
prot19380,ATP6V1H
prot19381,RABAC1
prot19382,TAGLN3
prot19383,DMGDH
prot19384,PRO0461
prot19385,IPO11
prot19386,TRMT112
prot19387,GLS2
prot19388,SCN11A
prot19389,DACH1
prot19390,PRSS50
prot19391,SLC24A2
prot19392,CPA4
prot19393,MRM2
prot19394,DNAI1
prot19395,CTNNA3
prot19396,PRO0628
prot19397,PRO0255
prot19398,MAD2L2
prot19399,CYTH4
prot19400,XPO7
prot19401,CD84
prot19402,LCMT1
prot19403,VPS51
prot19404,ZNF639
prot19405,ZNF230
prot19406,TEKT2
prot19407,MUTYH
prot19408,BAZ2B
prot19409,BAZ2A
prot19410,BAZ1B
prot19411,PSORS1C2
prot19412,PSORS1C1
prot19413,SLCO3A1
prot19414,KLF15
prot19415,ATP5IF1
prot19416,HERC5
prot19417,ZNF107
prot19418,DUSP13
prot19419,ZDHHC2
prot19420,AK3
prot19421,DAPK2
prot19422,TMEFF2
prot19423,SCOC
prot19424,KIF25
prot19425,PHF11
prot19426,FKBPL
prot19427,LNPEP
prot19428,BTNL2
prot19429,MBD1
prot19430,SIX4
prot19431,CNOT7
prot19432,SERPINB13
prot19433,VAX2
prot19434,PLXNA1
prot19435,KCNG1
prot19436,RWDD2A
prot19437,TSPYL4
prot19438,GGT7
prot19439,ST6GALNAC2
prot19440,RABGEF1
prot19441,GPR160
prot19442,MAGEL2
prot19443,MSRA
prot19444,NAGK
prot19445,CD207
prot19446,ANXA10
prot19447,ZMYM5
prot19448,HACL1
prot19449,KCNE5
prot19450,LINC00527
prot19451,KCNG2
prot19452,STAG3
prot19453,CDH22
prot19454,CRLS1
prot19455,MCM8
prot19456,TRMT6
prot19457,ENPP5
prot19458,HOOK1
prot19459,SH3BGRL2
prot19460,RIMS3
prot19461,RASAL2
prot19462,MOSPD1
prot19463,METRN
prot19464,RPUSD1
prot19465,GNPTG
prot19466,TSR3
prot19467,ZFP69B
prot19468,ERRFI1
prot19469,HAO1
prot19470,ZNF391
prot19471,KLHL21
prot19472,LAMP5
prot19473,SALL4
prot19474,SCP2D1
prot19475,SLC25A13
prot19476,TUBE1
prot19477,TUBD1
prot19478,TSKS
prot19479,FBXL7
prot19480,LEF1
prot19481,ZNF112
prot19482,FOXD3
prot19483,DBNL
prot19484,MID2
prot19485,PURG
prot19486,DDX41
prot19487,DCTN4
prot19488,TINAG
prot19489,DNMT3L
prot19490,ZNF229
prot19491,ZNF180
prot19492,SERTAD3
prot19493,OSGIN1
prot19494,CDC23
prot19495,ANAPC7
prot19496,ANAPC5
prot19497,ANAPC4
prot19498,ANAPC2
prot19499,HSPB8
prot19500,GGA2
prot19501,GGA1
prot19502,STOML2
prot19503,C3orf18
prot19504,GDF2
prot19505,GNG8
prot19506,ZNF225
prot19507,ZNF223
prot19508,ZNF222
prot19509,ZNF221
prot19510,KCND3
prot19511,FBXO2
prot19512,NAGPA
prot19513,TMEM59L
prot19514,RPS6KA6
prot19515,ZNF580
prot19516,NOCT
prot19517,VPS28
prot19518,LSM7
prot19519,ING1
prot19520,SERPINA10
prot19521,CCNL1
prot19522,DBR1
prot19523,TASOR
prot19524,FEM1B
prot19525,JPT1
prot19526,USP21
prot19527,DKKL1
prot19528,FBXO10
prot19529,FBXO9
prot19530,FBXO3
prot19531,FBXL5
prot19532,FBXL4
prot19533,AKAP11
prot19534,RCAN3
prot19535,PTBP2
prot19536,FBXW11
prot19537,DNAJC12
prot19538,AJAP1
prot19539,FBXL2
prot19540,GMEB2
prot19541,MRTO4
prot19542,TNIK
prot19543,ADAM30
prot19544,ADAM29
prot19545,CPSF3
prot19546,PITPNC1
prot19547,APPL1
prot19548,SLC13A4
prot19549,CROT
prot19550,CDC42EP3
prot19551,VPREB3
prot19552,TLK1
prot19553,POU2F3
prot19554,PILRB
prot19555,PILRA
prot19556,GPATCH8
prot19557,CHIC2
prot19558,ADAM21
prot19559,PARP4
prot19560,NXT1
prot19561,NUDT5
prot19562,RCOR1
prot19563,OR52A1
prot19564,CASP8AP2
prot19565,GJD2
prot19566,PCTP
prot19567,MAN1B1
prot19568,RALY
prot19569,MUC12
prot19570,PRDM4
prot19571,MYO15A
prot19572,GTF3C4
prot19573,ITGB1BP2
prot19574,ADAMTS7
prot19575,ADAMTS6
prot19576,UTS2R
prot19577,ADAM28
prot19578,KLK9
prot19579,KLK12
prot19580,KLK13
prot19581,ERG28
prot19582,TSPAN16
prot19583,PACSIN3
prot19584,IKZF2
prot19585,FBXO5
prot19586,FBXO4
prot19587,FBXL21P
prot19588,FBXL3
prot19589,FBXW2
prot19590,IKZF3
prot19591,ACSL6
prot19592,TRHDE
prot19593,ACAD8
prot19594,ANGPTL2
prot19595,HDAC9
prot19596,ACIN1
prot19597,AMFR
prot19598,AGO2
prot19599,VAV3
prot19600,ELF5
prot19601,MYH2
prot19602,MYH13
prot19603,ITGA11
prot19604,NUP50
prot19605,PRND
prot19606,ZHX1
prot19607,CES1P1
prot19608,POMT2
prot19609,CDV3
prot19610,CNOT11
prot19611,TENM1
prot19612,PCOLCE2
prot19613,DSE
prot19614,INTS6
prot19615,SARDH
prot19616,BAG5
prot19617,CFAP45
prot19618,TBX21
